id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price
35821952,Log Cabin Nature Escape,Seven Directions Lodge is a perfect glamping experience. It sits  in the middle of Davalon Healing Centre; a longtime hub of activity for many Indigenous ceremonies.  Spend some time absorbing the sacred horse medicine or snuggle with an alpaca.  Partici,"Seven Directions Lodge rests within a five minute drive from the bustling town of Richmond, Ontario with it's half dozen restaurants, thriving grocery store and all other amenities. We are in the heart of the Ottawa valley with a short trip to downtown O",213147212,Deb,2018-09-02,"Ottawa, Ontario, Canada","",,100,94,t,https://a0.muscache.com/im/pictures/user/48ddd19b-7a2e-40df-a1e7-58858b5d2726.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48ddd19b-7a2e-40df-a1e7-58858b5d2726.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Rideau-Goulbourn,,45.15059,-75.80251,Farm stay,Entire home/apt,4,1 bath,1,2,"[""Stove"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Oven"", ""Indoor fireplace"", ""Patio or balcony"", ""Kitchen"", ""Wine glasses"", ""Baking sheet"", ""Dining table"", ""Refrigerator"", ""Toaster"", ""Fire pit"", ""Portable fans"", ""Backyard"", ""Free parki",2,1125,2,2,1125,1125,2,1125,,t,5,13,33,304,2021-07-11,114,53,5,2019,2019,4,4,4,4,4,4,4,,f,1,1,0,0,4,106
35825170,Beautiful Apartment Downtown Ottawa,"Elegant modern 1 bedroom apartment located in the heart of Center-town Ottawa. Beautifully furnished next to tourist attractions, restaurants, bars, shops. Everything that this great city has to offer! Let it be your home away from home!<br /><br /><b>Th","Ottawa’s Centretown is home to some of the finest outdoor amenities found not only in the city, but in the entire nation. It is a year-round escape from the ordinary, a playground of vibrant activities in your own backyard.Skating on the Rideau Canal i",269484390,Alessandro,2019-06-18,CA,"",,,,f,https://a0.muscache.com/im/pictures/user/89f5d701-6219-412d-bef0-18af8daa36a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/89f5d701-6219-412d-bef0-18af8daa36a5.jpg?aki_policy=profile_x_medium,,1,1,"['phone']",t,f,"Ottawa, Ontario, Canada",Somerset,,45.41449,-75.70419,Entire condominium,Entire home/apt,2,1 bath,1,1,"[""Pool"", ""Dishes and silverware"", ""Microwave"", ""Oven"", ""Breakfast"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Elevator"", ""Gym"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Air conditionin",2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,10,0,0,2019,2019,4,4,4,5,4,4,4,,f,1,1,0,0,0,110
35826711,Cozy Nest 10 Min from Downtown Ottawa,"Travelling the world has been a passion for the past 30 years. I enjoy meeting people, sharing my experiences and learning from those who cross my path. I am retired and enjoy my free time, working out at the gym weekly, cooking , gardening , hosting fam","Blackburn Hamlet is a small community between Orleans and the city of Ottawa...it is 10 minutes east of the capital , Ottawa by car.",222214193,Viviane,2018-10-23,"Ottawa, Ontario, Canada","My stage of life is like a bank account, I withdraw what I have saved.
I am an adventurous traveler of the world for many years, an elementary teacher and a civil servant for the Canadian Government.
I count many continents under my belt as I am very c",,,95,t,https://a0.muscache.com/im/pictures/user/fe8a1979-ebee-4ddf-bced-9358ead23b7b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fe8a1979-ebee-4ddf-bced-9358ead23b7b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,f,"Ottawa, Ontario, Canada",Innes,,45.43018,-75.57077,Private room in bungalow,Private room,2,1 private bath,1,1,"[""Pool"", ""Free street parking"", ""Hot water"", ""Microwave"", ""Wifi"", ""Patio or balcony"", ""First aid kit"", ""Refrigerator"", ""Shampoo"", ""Backyard"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Shower gel"", ""Carbo",1,4,1,1,4,4,1,4,,t,11,41,71,156,2021-07-11,58,10,0,2019,2020,4,4,4,5,5,4,4,,t,1,0,1,0,2,59
35837931,Sweet Central Ottawa Pad,"Our fabulous AirB&B is centrally located in Ottawa. Each stay comes with a 1/2 pound of roasted coffee beans for our french press coffee maker - no more searching for the morning cup of joe when you can make it right here! We also have an espresso maker ","Our sweet central Ottawa pad is located steps away from Ottawa’s ChinaTown, with lots of Asian food and culture right around the corner. It's a 1.8 km walk to Parliament Hill in Ottawa, and in between here and there you will find hundreds of restaurant",146045178,Tonya,2017-08-14,"Chelsea, Quebec, Canada","I run a renovations company in Ottawa, Ontario. ",,100,100,f,https://a0.muscache.com/im/pictures/user/4e7898de-dfb3-4dab-bc72-9f25fef8893c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4e7898de-dfb3-4dab-bc72-9f25fef8893c.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.40959,-75.70522,Entire guest suite,Entire home/apt,4,1 bath,1,1,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Air condit",1,365,1,1,1125,1125,1,1125,,t,1,1,1,1,2021-07-10,24,10,0,2019,2021,4,4,4,4,4,4,4,,f,1,1,0,0,0,80
35844813,Private room in a very nice homy apartment,"Private room in a very nice, cozy, warm, sunny 3 bedrooms apartment. Well located, close from the university, the canal (iceskating!!), the river (wonderful walks), etc. You will have access to your private room with a big desk, a wonderful living room w",,66960302,Nadiéjda,2016-04-12,"Le Kremlin-Bicêtre, Île-de-France, France","",,,,f,https://a0.muscache.com/im/pictures/user/5eaaad55-7d4e-4079-a4bc-ec52d8d08f15.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5eaaad55-7d4e-4079-a4bc-ec52d8d08f15.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t,,Rideau-Vanier,,45.42412,-75.67477,Private room in apartment,Private room,2,1 shared bath,1,1,"[""Heating"", ""Shampoo"", ""Dedicated workspace"", ""Hangers"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Hair dryer""]",10,1125,10,10,1125,1125,10,1125,,t,0,0,0,0,2021-07-10,1,0,0,2019,2019,5,5,4,5,5,5,4,,f,4,1,3,0,0,32
35860442,Résidence de La Cité,"La Résidence de La Cité gère un édifice à logement de 250 chambres situé à quelques pas du Collège La Cité, à l'est d'Ottawa. <br /><br />En été, la Résidence loue des mini-appartements, chacun composé de : 1 salle de bain, 1 cuisinette et ","À 18 minutes des endroits touristiques, historiques et culturels : des musées, du Parlement, du Centre Commercial Rideau, du canal Rideau...",261981252,Résidence La Cité,2019-05-15,CA,"",,,,f,https://a0.muscache.com/im/pictures/user/e0952773-9db8-457f-8fdc-9bad7d9ba048.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e0952773-9db8-457f-8fdc-9bad7d9ba048.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Ottawa, Ontario, Canada",Rideau-Rockcliffe,,45.4416,-75.62425,Room in aparthotel,Private room,4,1 shared bath,1,1,"[""Free street parking"", ""Dishes and silverware"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Shampoo"", ""Elevator"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Air conditioning"", ""Bed linens"", ""Fire extinguisher"", ""Heating"", ""Security",2,30,2,2,30,30,2,30,,t,0,0,0,0,2021-07-10,1,0,0,2019,2019,5,5,5,5,5,5,5,,f,5,0,5,0,0,113
35863206,Amazing room in a wonderful homy apartment,"Private room in a very nice, cozy, warm, sunny 3 bedrooms apartment. Well located, close from the university, the canal (iceskating!!), the river (wonderful walks), etc. You will have access to your private room with a big desk, a wonderful living room w",,66960302,Nadiéjda,2016-04-12,"Le Kremlin-Bicêtre, Île-de-France, France","",,,,f,https://a0.muscache.com/im/pictures/user/5eaaad55-7d4e-4079-a4bc-ec52d8d08f15.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5eaaad55-7d4e-4079-a4bc-ec52d8d08f15.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t,,Rideau-Vanier,,45.42631,-75.6759,Private room in apartment,Private room,1,1 shared bath,1,1,"[""Heating"", ""Shampoo"", ""Dedicated workspace"", ""Hangers"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Hair dryer""]",10,1125,10,10,1125,1125,10,1125,,t,0,0,0,0,2021-07-10,1,0,0,2019,2019,5,5,5,5,5,5,5,,f,4,1,3,0,0,30
35870286,Private Studio-Own Bath-Free Parking-20 min dwtn,"This cozy studio is located on its own level in a brand new home making it very private. It offers a true unique experience that no place in Ottawa offers. Enjoy the original artwork, a cozy night in your own private lounge area, watch a Free Netflix mov","The new neighbourhood is close to the airport EY Center, restaurants, grocery stores, coffee shops, parks, banks, pharmacies, shopping. The house is around 20 minutes from the bayward market, Parliament, Winterlude, Rideau Canal, and many festivals. Clos",212161284,Yossef,2018-08-28,"Ottawa, Ontario, Canada","I am a local abstract artist and an Engineer here in Ottawa. I spend most evenings either painting, working out, or watching Netflix. I consider myself a secret foodie, so if you need any restaurant suggestions just ask!  

I offer an elevated hospitalit",,,,t,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Osgoode,,45.32189,-75.58924,Private room in townhouse,Private room,4,1 private bath,1,4,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Conditioner"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Shower ge",1,14,1,1,1125,1125,1,1125,,t,18,41,67,242,2021-07-11,171,92,7,2019,2021,4,4,4,4,4,4,4,,f,10,2,8,0,7,65
35871225,"1 Guest in Shared Immaculate Furn'd 3 bedroom Apt.","Sandy Hill, Ottawa: <br />Lovely Fully Furn.'d Bedrm within a 3 bedroom stunningly renovated Apt in Brick Triplex /5 min walk to Ottawa U., 10 min. walk to Downtown, 5 min. to Cordon Bleu Culin. School <br />Safe, Modern, Charming, lovely backyard, No Pa","Beautiful mature trees surround Sandy Hill. This is a well established Ottawa Neighbourhood, very close (walking distance) to downtown but without the noise of Downtown Byward Market and its Nightlife. This is a quiet neighbourhood popular with Ottawa Un",34602819,Christine,2015-05-30,"Ottawa, Ontario, Canada","Hello there!
My partner & myself are self-employed and are busy carrying our own professional lives.  However, we take great pride in owning some lovely well maintained and cared for real estate properties which we rent to mature students, professors an",,86,72,f,https://a0.muscache.com/im/users/34602819/profile_pic/1433024253/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/34602819/profile_pic/1433024253/original.jpg?aki_policy=profile_x_medium,Sandy Hill,8,8,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42678,-75.67688,Private room in apartment,Private room,1,1 shared bath,1,1,"[""TV"", ""Heating"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Shampoo"", ""Dishes and silverware"", ""Dryer"", ""Dedicated workspace"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Lock on bedroom door"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Fire ",14,1125,14,14,1125,1125,14,1125,,t,30,60,90,365,2021-07-10,3,0,0,2020,2019,5,5,5,5,5,5,4,,f,9,3,6,0,0,85
35872098,Chic Bedroom-Own Bath-FREE PARKING-20 min downtn,"This listing is for a spacious master suite with its own private bathroom + shared common areas all in a 2019 built Minimalist house, which was designed with guest's comfort in mind. <br /><br />-Free Parking<br />-new appliances<br />-super comfortable ","The neighbourhood is close to the airport EY Center, restaurants, grocery stores, coffee shops, the airport, parks, shopping. The house is 20 minutes from Winterlude, Rideau Canal.",212161284,Yossef,2018-08-28,"Ottawa, Ontario, Canada","I am a local abstract artist and an Engineer here in Ottawa. I spend most evenings either painting, working out, or watching Netflix. I consider myself a secret foodie, so if you need any restaurant suggestions just ask!  

I offer an elevated hospitalit",,,,t,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Osgoode,,45.32052,-75.58841,Private room in townhouse,Private room,2,1 private bath,1,2,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Shower gel"", ""Carbon mon",1,14,1,1,1125,1125,1,1125,,t,15,27,53,231,2021-07-10,158,77,3,2019,2020,4,4,4,4,4,4,4,,f,10,2,8,0,7,62
35872567,Boho Bedroom - Free Parking - 20 min downtown,"This listing is for a bedroom + shared common areas. <br />This bedroom is in a newly built, spacious minimalist house. The space is professionally designed with guest's comfort in mind.<br /><br />-Free Parking<br />-new appliances<br />-super comfortab","The neighbourhood is close to the Airport, the EY Center, restaurants, grocery stores, coffee shops, parks, shopping. The house is 21 minutes from Winterlude, Rideau Canal.",212161284,Yossef,2018-08-28,"Ottawa, Ontario, Canada","I am a local abstract artist and an Engineer here in Ottawa. I spend most evenings either painting, working out, or watching Netflix. I consider myself a secret foodie, so if you need any restaurant suggestions just ask!  

I offer an elevated hospitalit",,,,t,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Osgoode,,45.32043,-75.58822,Private room in townhouse,Private room,2,1.5 shared baths,1,1,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ",1,28,1,1,1125,1125,1,1125,,t,20,43,69,247,2021-07-10,121,68,9,2019,2021,4,4,4,4,4,4,4,,f,10,2,8,0,5,57
35873068,Fresh Bedroom-Free Parking-20 min downtown,"This listing is for a bedroom + shared common areas. <br />This bedroom is in a newly built, spacious minimalist house. The space is professionally designed with guest comfort in mind.<br />-Free Parking<br />-new appliances<br />-super comfortable bed<b","The neighbourhood is close to the Airport, the EY Center, restaurants, grocery stores, coffee shops, parks, shopping. The house is around 20 minutes from Winterlude, Rideau Canal.",212161284,Yossef,2018-08-28,"Ottawa, Ontario, Canada","I am a local abstract artist and an Engineer here in Ottawa. I spend most evenings either painting, working out, or watching Netflix. I consider myself a secret foodie, so if you need any restaurant suggestions just ask!  

I offer an elevated hospitalit",,,,t,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/86cc37dd-cae3-4b9a-b89c-d946343a2f5a.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Osgoode,,45.32182,-75.58971,Private room in townhouse,Private room,2,1.5 shared baths,1,1,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Shower gel"", ""Carbon mon",1,28,1,1,1125,1125,1,1125,,t,13,36,62,240,2021-07-10,87,37,1,2019,2020,4,4,4,4,4,4,4,,f,10,2,8,0,4,57
35880007,The Tree House: Spacious Two-Bedroom Glebe Loft,"Contemporary bohemian loft-style apartment in the heart of the Glebe! Perched over a wonderful yoga studio and next to the coziest wine bar. Steps away from Bank Street (cafes, restaurants, independent shops), and 5-min walk to the Rideau canal and Lansd","The Glebe is one of Ottawa's most coveted neighbourhoods, known for its beautiful tree-lined streets, independent shops, lively restaurants, Lansdowne Park/TD Place stadium and commercial centre, and the world-famous Rideau Canal.",3363185,Grace,2012-08-24,"Ottawa, Ontario, Canada",Hello! I am a friendly Canadian who loves visiting new places and eating all of the things. Hope to meet you soon :),,,,t,https://a0.muscache.com/im/pictures/user/263beeb4-44eb-48fc-83b9-855b643e8999.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/263beeb4-44eb-48fc-83b9-855b643e8999.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,"Ottawa, Ontario, Canada",Capital,,45.4033,-75.68675,Entire loft,Entire home/apt,4,2 baths,2,2,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Lockbox"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Dedica",2,60,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,10,0,0,2019,2019,5,5,5,4,4,5,5,,f,2,1,1,0,0,164
35911309,The Tree House: Room in Beautiful Glebe Loft,"Private room and ensuite bathroom in a contemporary, loft-style apartment. Located in the heart of the Glebe, above a yoga studio, and close to the coziest wine bar. Steps away from Bank Street (cafes, restaurants, independent shops), and 5-min walk to t","The Glebe is one of Ottawa's most coveted neighbourhoods, known for its beautiful tree-lined streets, independent shops, lively restaurants, Lansdowne Park/TD Place stadium and commercial centre, and the world-famous Rideau Canal.",3363185,Grace,2012-08-24,"Ottawa, Ontario, Canada",Hello! I am a friendly Canadian who loves visiting new places and eating all of the things. Hope to meet you soon :),,,,t,https://a0.muscache.com/im/pictures/user/263beeb4-44eb-48fc-83b9-855b643e8999.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/263beeb4-44eb-48fc-83b9-855b643e8999.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,"Ottawa, Ontario, Canada",Capital,,45.40333,-75.68607,Private room in loft,Private room,2,1 private bath,1,1,"[""Stove"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Lockbox"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Essent",14,60,14,14,60,60,14,60,,t,0,0,0,0,2021-07-10,9,0,0,2019,2020,5,5,5,5,5,5,5,,f,2,1,1,0,0,79
